"","id","creator","date","publisher","subject1","title"
"885","atollresearchb4814932smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"886","atollresearchb4942001smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"887","atollresearchb4952002smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"888","atollresearchb5442007smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"889","atollresearchbl165170smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"890","atollresearchbu109117smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"891","atollresearchbu128148smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"892","atollresearchbu151164smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"893","atollresearchbu171174smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"894","atollresearchbu181271smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"895","atollresearchbu187190smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"896","atollresearchbu193219smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"897","atollresearchbu252259smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"898","atollresearchbu282292smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"899","atollresearchbu283619smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"900","atollresearchbu312329smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"901","atollresearchbu355364smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"902","atollresearchbu365389smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"903","atollresearchbu399425smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"904","atollresearchbu426434smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"905","atollresearchbu435449smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"906","atollresearchbu459480smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"907","atollresearchbu485819smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"908","atollresearchbu509530smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"909","atollresearchbu531542smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"910","atollresearchbu597019smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"911","atollresearchbu718519smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"912","atollresearchbu951081smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"913","atollresearchbul1215smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"914","atollresearchbul19119smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"915","atollresearchbul22022smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"916","atollresearchbul39039smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"917","atollresearchbul45045smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"918","atollresearchbul543smit",NA,1951,"Washington, D.C. : [Smithsonian Press]","Coral reefs and islands","Atoll research bulletin"
"919","aubasnige00viar","Viard, Edouard",1885,"Paris : L. Guérin et Cie.",NA,"Au Bas-Niger"
"920","aucongocarnetdec00mich","Michaux, Oscar",1913,"Namur, Dupagne-Counet",NA,"Au Congo : carnet de campagne ; episodes & impressions de 1889 à 1897"
"921","augsburg00rieh","Riehl, Berthold, 1858-1911",1903,"Leipzig : E. A. Seemann",NA,"Augsburg"
"922","augusterodinscul00riot","Riotor, Léon, b. 1865",1900,"[Paris, C. Schlaeber]",NA,"Auguste Rodin, sculptor"
"923","augustindalycol00daly","Daly, Augustin, 1838-1899",1912,"New York, Anderson Galleries","Actors","The Augustin Daly collection of portraits of eminent men and women of the stage ... To be sold at ... the Anderson Galleries"
"924","aunigerrcitsde00pr","Péroz, Marie Étienne, 1857-1910",1895,"Paris : Calmann Lévy",NA,"Au Niger : récits de campagnes, 1891-1892"
"925","aupaysdesbarotsi00bert","Bertrand, Alfred, 1856-1924",1898,"Paris : Hachette et cie",NA,"Au pays des Ba-Rotsi, Haut-Zambèze; voyage d'exploration en Afrique et retour par les chutes Victoria, le Matébéléland, le Transvaal, Natal, le Cap"
"926","aupaysdusommeile00brad","Bradfer, J.-H",1908,"Bruxelles : J. Lebègue",NA,"Au pays du sommeil et de la mort"
"927","Aurora00Linc",NA,1906,"Williamsport, Pa. : U.S. Music Co.","Marches (Piano)","Aurora : march two-step / by Harry J. Lincoln"
"928","ausgewhltegrap00vogt",NA,1900,"[Essen : Die Museum]","Museum Folkwang Essen","Ausgewählte Graphik des deutschen Expressionismus, 1905-1920 : E. Heckel, E.L. Kirchner, K. Schmidt-Rottluff ... aus der graphischen Sammlung des Museums Folkwang Essen"
"929","ausoudanexcursio00habe","Habert, Camille",1898,"Paris : Delagrave",NA,"Au Soudan : excursion dans l'Ouest africain"
"930","autchadtroisansc00corn","Cornet, Charles Joseph Alexandre",1911,"Paris : Plon-Nourrit et cie",NA,"Au Tchad : trois ans chez les Senoussistes, les Ouaddaïens et les Kirdis"
"931","autobiographyof00jeff","Jefferson, Joseph, 1829-1905",1890,"New York, The Century co","Jefferson, Joseph, 1829-1905","The autobiography of Joseph Jefferson"
"932","automobilemaga1189919newy",NA,1899,"New York, N.Y. : U.S. Industrial Pub. Co.",NA,"The Automobile magazine"
"933","automobilemaga2151900newy",NA,1899,"New York, N.Y. : U.S. Industrial Pub. Co.",NA,"The Automobile magazine"
"934","automobilemaga3171901newy",NA,1899,"New York, N.Y. : U.S. Industrial Pub. Co.",NA,"The Automobile magazine"
"935","automobilemaga4171902newy",NA,1899,"New York, N.Y. : U.S. Industrial Pub. Co.",NA,"The Automobile magazine"
"936","automobilerouteb00nati","NATIONAL ELECTRICAL SUPPLY CO",1914,"Washington",NA,"Automobile route book, containing maps and descriptions of the best routes radiating from Washington, D.C"
"937","Aviationrag00Janz",NA,1910,"Chicago : Forster, Music Publisher","Piano music (Ragtime)","Aviation rag : march & two-step"
"938","Aviationwaltz00Gouf",NA,1911,"Chicago, Ill. : Burnham & Rogers","Piano music","Aviation waltz"
"939","aviator00Fult",NA,1908,"Boston, Mass. : Ernest S. Williams","Marches (Piano)","The aviator : march and two-step"
"940","aviator00FultA",NA,1908,"Boston, Mass. : Walter Jacobs","Marches (Piano)","The aviator : march and two-step"
"941","azandeintroducti00calo","Calonne-Beaufaict, Adolphe de",1921,"Bruxelles, M. Lamertin",NA,"Azande; introduction à une ethnographie générale des bassins de l'Ubangi-Uele et de l'Aruwimi"
"942","Babysairship00VonM",NA,1909,"New York : G.V. Meckel","Lullabies, English","Baby's airship : lullaby"
"943","baesslerarchiv5121915baes",NA,1910,"Berlin [etc.] D. Reimer [etc.]",NA,"Baessler-Archiv"
"944","bahrcollectionof00mont",NA,1911,"New York : Montross Gallery",NA,"The Bahr collection of early Chinese paintings, pottery and bronzes"
"945","balloon00Maxi",NA,1914,"Boston : Arthur P. Schmidt Co.","Waltzes","The balloon"
"946","balloonpolka00Wall",NA,NA,"New York : Firth, Pond & Co.","Polkas","The balloon polka = L'aëronaute"
"947","baltimoreohiorai01balt",NA,1922,"Baltimore, Md., The Baltimore and Ohio railroad company, Valuation department","Railroads","Baltimore and Ohio railroad corporate histories .."
"948","bandboxesshoppin00coop","Cooper-Hewitt Museum",1978,"[New York] : The Museum","Bandboxes","Bandboxes and shopping bags : in the collection of the Cooper-Hewitt Museum, The Smithsonian Institution's National Museum of Design"
"949","banksidecostumeb00ston","Stone, Melicent",1900,"London, W. Gardner, Darton & Co",NA,"Bankside costume-book"
"950","baroquearchitect00ricc","Ricci, Corrado, 1858-1934",1912,"New York : E. Dutton","Architecture, Baroque","Baroque architecture and sculpture in Italy"
"951","bartelschecklist00bart",NA,1906,"Boston, J.M. Bartels Co.",NA,"Bartels' check list of Canal Zone stamps"
"952","basketmakercav00nusb",NA,1922,"New York : Museum of the American Indian, Heye Foundation","Indians of North America","A basket-maker cave in Kane County, Utah"
"953","basutoofbasutola00dutt",NA,1923,"London, J. Cape",NA,"The Basuto of Basutoland"
"954","basutotraditions00macg","Macgregor, J. C. (James Comyn)",1905,"[Cape Town : Argus printing and publishing co.]","Sotho (African people)","Basuto traditions : being a record of the traditional history of the more important of the tribes which form the Basuto nation of to-day up to the time of their being absorbed"
"955","batikshowtomaket00mije","Mijer, P, (Pieter. 1812-1881",1919,"New York, Dodd, Mead and company",NA,"Batiks, and how to make them"
"956","battleair00Spen",NA,1917,"Chicago : McKinley Music Co.","Piano music","The battle in the air : descriptive piano solo"
"957","BattleMarne00Luxt",NA,1916,"New York : Church, Paxson & Co.","Marches (Piano)","Battle of the Marne : march"
"958","BattleMarne00LuxtA",NA,1916,"New York : Church, Paxson & Co.","Marches (Piano)","Battle of the Marne : march"
"959","Battlenations00Paul",NA,1915,"New York : E.T. Paull Music Co.","Marches (Piano)","Battle of the nations : march descriptive"
"960","Battlesky00Luxt",NA,1915,"New York : Church, Paxson & Co.","Marches (Piano)","Battle in the sky"
"961","battlesofamerica01tome","Tomes, Robert, 1817-1882",1861,"New York, Virtue and Company",NA,"Battles of America by sea and land: consisting of the colonial and revolutionary battles, the War of 1812, and the Mexican campaigns; with biographies of naval and military commanders, and illustrative anecdotes"
"962","battlesofamerica02tome","Tomes, Robert, 1817-1882",1861,"New York, Virtue and Company",NA,"Battles of America by sea and land: consisting of the colonial and revolutionary battles, the War of 1812, and the Mexican campaigns; with biographies of naval and military commanders, and illustrative anecdotes"
"963","battlesofamerica03tome","Tomes, Robert, 1817-1882",1861,"New York, Virtue and Company",NA,"Battles of America by sea and land: consisting of the colonial and revolutionary battles, the War of 1812, and the Mexican campaigns; with biographies of naval and military commanders, and illustrative anecdotes"
"964","battlesofunited01daws","Dawson, Henry B. (Henry Barton), 1821-1889",1858,"New York, Johnson, Fry, and Company",NA,"Battles of the United States, by sea and land: embracing those of the Revolutionary and Indian wars, the War of 1812, and the Mexican War: with important official documents"
"965","battlesofunited02daws","Dawson, Henry B. (Henry Barton), 1821-1889",1858,"New York, Johnson, Fry, and Company",NA,"Battles of the United States, by sea and land: embracing those of the Revolutionary and Indian wars, the War of 1812, and the Mexican War: with important official documents"
"966","battlesongliber00Bige",NA,1917,"Boston, Mass. : Walter Jacobs","Songs with piano","The battle song of liberty"
"967","BattleWaterloo00Ogil",NA,1896,"Boston : F. Trifet","Wellington, Arthur Wellesley, Duke of, 1769-1852","Battle of Waterloo : great descriptive piece for the piano"
